N,Time,M,X,O,Lambda,X_scaled,X_scaled2,Y_i0,Y_i1,Y_i2,Y_i3,Y_i4,Y_i5,Y_i6,Y_i7,Y_i8,Y_i9,Y_i10,Y_i11,Y_i12,Y_i13,Z_i0,Z_i1,Z_i2,Z_i3,Z_i4,Z_i5,Z_i6,Z_i7,Z_i8,Z_i9,Z_i10,Z_i11,Z_i12,Z_i13,M_prev,X_prev,X_prev_scaled
79.0,37,1.0,-0.006215689879243064,1.0,0.9975137995977399,0.05501353237681938,-0.0045226138933117475,-0.05419935364184736,0.022688586574278406,-0.042008213357848025,-0.036939801104072884,-0.031240804476090414,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.06341921739509429,0.046144617776352134
80.0,1,0.0,0.9338578529806859,0.0,1.9071393211586719e-63,0.6984828984277857,0.6794866832679011,0.7083877683865374,0.671240217490189,0.6896046762963525,0.6776797599760557,0.7005365283473958,1,0,0,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.7276125387810539
80.0,2,0.0,0.8966116988686054,0.0,7.387717719686679e-61,0.6729883407345392,0.6523859145145797,0.6874187337302656,0.6391979465119393,0.6586963476010507,0.6651138251114789,0.6629470641270296,1,1,1,1,1,1,2,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.9338578529806859,0.6794866832679011
80.0,3,0.0,0.9294373950248325,0.0,3.86854185602045e-63,0.6954571465596344,0.6762703026320676,0.6525040795509355,0.6296283354681228,0.6565417945268447,0.6671340694272464,0.676170496954376,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.8966116988686054,0.6523859145145797
80.0,4,0.0,0.8550184456199654,0.0,5.737273482655935e-58,0.6445182444285872,0.6221221419221735,0.6635136859592726,0.5673618053944385,0.6083270972234908,0.6406920742438208,0.6234701000288947,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.9294373950248325,0.6762703026320676
80.0,5,0.0,0.739741214351879,0.0,5.874731479693743e-50,0.565612325325151,0.5382449830155505,0.5578461759167921,0.5059345191360406,0.5660744736304052,0.5461903048066818,0.5547900237002555,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.8550184456199654,0.6221221419221735
80.0,6,0.0,0.7691122523011188,0.0,5.346619368878321e-52,0.5857164579358399,0.5596157185044315,0.6568314732954079,0.5279714458599111,0.5635092160072014,0.612589532318986,0.5783753325796649,1,1,1,1,2,2,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.739741214351879,0.5382449830155505
80.0,7,0.0,0.7385086819661362,0.0,7.155387254191313e-50,0.5647686712951925,0.5373481769972303,0.5348349061252259,0.5153339693349196,0.5125286641639029,0.5421746716800543,0.524260044403777,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.7691122523011188,0.5596157185044315
80.0,8,1.0,0.7312057149923046,0.0,2.301946703883822e-49,0.5597698756534745,0.5320344466567665,0.09968335885131943,0.17842790446474527,0.15156488177130426,0.1413388388316259,0.16248298325461097,0,0,0,0,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.7385086819661362,0.5373481769972303
80.0,9,1.0,0.689636931778626,0.0,1.7806975919980886e-46,0.5313165288008003,0.5017884787686224,0.20321264034958741,0.0979258448012875,0.16464454568501927,0.16856531230056507,0.1429767982840342,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.7312057149923046,0.5320344466567665
80.0,10,1.0,0.6400592316813734,0.0,4.96137008657013e-43,0.497381171834162,0.4657151225339348,0.11185214485443472,0.1426633063970014,0.1432568832226725,0.12115761403853531,0.15271519805491887,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.689636931778626,0.5017884787686224
80.0,11,1.0,0.5767441498031265,0.0,1.245042374740364e-38,0.45404273740304757,0.41964627506537333,0.03236271497512443,0.24405698666522557,0.13744511084674174,0.12629659953908468,0.13187689077611997,0,0,0,0,0,0,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.6400592316813734,0.4657151225339348
80.0,12,1.0,0.5406154754021149,0.0,4.0333096154375556e-36,0.4293130815270235,0.39335859856165917,0.10597283757329973,0.09364623451716093,0.11123051981945238,0.09385846130693001,0.13243459081837147,0,0,0,0,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.5767441498031265,0.41964627506537333
80.0,13,1.0,0.4760477283359817,0.0,1.2367677820360508e-31,0.3851172123979054,0.3463782961954971,0.25063107590790074,-0.0025997014884596797,0.1203775791936745,0.15064867078813088,0.1393407759594542,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.5406154754021149,0.39335859856165917
80.0,14,1.0,0.4022286087281346,0.0,1.666349026235249e-26,0.33458888676074894,0.2926665791670492,0.08573923865475583,0.08374409956256026,0.07325469683127248,0.10883310859740417,0.08219422835002015,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.4760477283359817,0.3463782961954971
80.0,15,1.0,0.37923135987674583,0.0,6.603565593354089e-25,0.31884753838251434,0.2759334925453105,0.038672369167313744,0.10248802479091527,0.10209473121587515,0.08235046358241314,0.05523615681926012,0,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.4022286087281346,0.2926665791670492
80.0,16,1.0,0.2361383122135478,0.0,5.7929776890481046e-15,0.22090201766716527,0.17181719685317265,0.036773433414740084,0.04616495153066127,0.022579281721080292,0.011205866424329351,0.05218507138640064,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.37923135987674583,0.2759334925453105
80.0,17,1.0,0.1870059127247973,0.0,1.5030403954429792e-11,0.18727146376878823,0.13606784692475796,0.03468307746261005,0.0014098810862879637,0.008718033415104198,0.011781566904485941,0.03233047840503908,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.2361383122135478,0.17181719685317265
80.0,18,1.0,0.0794963506985768,0.0,0.00044392268968471713,0.113682423584794,0.05784254155562047,0.06522225773022049,-0.050774044355549844,-0.009862095314787588,0.04693132608213882,-0.014152909846953521,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.1870059127247973,0.13606784692475796
80.0,19,1.0,0.020115185630790216,1.0,0.8558906577478094,0.07303670928749278,0.014636061284871443,0.0045107015565725465,-0.004581437138864135,0.009206374613341589,0.004015530025326331,-0.008750875815292434,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0794963506985768,0.05784254155562047
81.0,1,0.0,1.1029958090273677,0.0,3.368786296790467e-75,0.814255854893949,0.8025535808712655,0.7981629628338671,0.8215845361518871,0.8204442961350228,0.7860168425673465,0.8487033140464981,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.7276125387810539
81.0,2,0.0,1.1097749188795567,0.0,1.1387087600413142e-75,0.8188960764511978,0.8074861462014924,0.7565895587385657,0.8126746677240028,0.8065072059137517,0.7933373673830709,0.8054106010125485,1,0,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.1029958090273677,0.8025535808712655
81.0,3,0.0,1.095843322902515,0.0,1.057984007097556e-74,0.8093600616367048,0.7973493422833652,0.7411589969291011,0.7927404137581802,0.8026164269368654,0.7943794334826156,0.7623622432887392,1,1,1,1,2,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.1097749188795567,0.8074861462014924
81.0,4,1.0,1.0419661389663066,0.0,5.86474714103597e-71,0.772481758172729,0.7581476276971667,0.22602440049872677,0.1739589727766566,0.22622508009391776,0.25338806852178036,0.23239790271018668,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.095843322902515,0.7973493422833652
81.0,5,1.0,0.9750282537321773,0.0,2.627664793269711e-66,0.7266635571356477,0.709442783081327,0.1987020480490762,0.20755671220223904,0.20037253716881637,0.2159292132763231,0.1889583840304805,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0419661389663066,0.7581476276971667
81.0,6,1.0,0.956750867530796,0.0,4.893423886123486e-65,0.7141528996435839,0.6961439277050582,0.17092465273416194,0.23823981689574977,0.19667633128034148,0.18856974907556778,0.18135443824541256,0,0,0,0,2,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.9750282537321773,0.709442783081327
81.0,7,1.0,0.8732991174401543,0.0,3.0791749761717937e-59,0.6570311508883698,0.6354233879558844,0.1489557143709288,0.19848063690741433,0.1975485218382031,0.16239759131855902,0.1804735430485358,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.956750867530796,0.6961439277050582
81.0,8,1.0,0.7972230073415131,0.0,5.953110446230631e-54,0.6049579416074549,0.580069456346425,0.19150519554146575,0.13289147225508885,0.13611260792276955,0.18278961587313314,0.130760085435513,0,0,1,0,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.8732991174401543,0.6354233879558844
81.0,9,1.0,0.6681866553237774,0.0,5.5094474285025115e-45,0.5166340649692701,0.4861809886597547,0.17849075148793608,0.12685481840027704,0.12528555494289742,0.13614217947134447,0.18886770303932407,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.7972230073415131,0.580069456346425
81.0,10,1.0,0.5710170883098256,0.0,3.1127276640795265e-38,0.45012263066627245,0.4154791933124774,0.05532857772432666,0.13144999661912576,0.10394159632239167,0.10377158249776518,0.08166134890050626,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.6681866553237774,0.4861809886597547
81.0,11,1.0,0.4942755351132878,0.0,6.694072616158274e-33,0.3975939333529598,0.3596410769611433,0.1282706563426163,0.07031735500410259,0.1018445257743151,0.10674223457709157,0.08274821414262508,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.5710170883098256,0.4154791933124774
81.0,12,1.0,0.3887873652782241,0.0,1.431394122702167e-25,0.32538851252690104,0.2828865618960856,0.05850758389945032,0.12097870560149494,0.08838055930561,0.11731801451745438,0.04048537772646341,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.4942755351132878,0.3596410769611433
81.0,13,1.0,0.39095401610556835,0.0,1.0120568528169737e-25,0.32687155972561655,0.2844630442052216,0.03182476431744281,0.07255899157108252,0.07335104688139266,0.051870799857203706,0.06653881800336751,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.3887873652782241,0.2828865618960856
81.0,14,1.0,0.26430433014076077,0.0,6.393320403404308e-17,0.2401813281396911,0.19231114466454477,0.03157793192214336,0.03816330344880128,0.06726698700191718,0.06110417209381058,0.031746950575512974,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.39095401610556835,0.2844630442052216
81.0,15,1.0,0.29224342002793585,0.0,7.316774307068837e-19,0.25930530901787674,0.2126399767885843,0.10425454889592917,0.034543997815919984,0.08852785062133744,0.08261123866360082,0.0945544568839526,1,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.26430433014076077,0.19231114466454477
81.0,16,1.0,0.27269833755574346,0.0,1.6689798507855354e-17,0.24592692822701406,0.1984187297103073,0.13949327012215773,0.011012421334064331,0.07266406249612387,0.08045385178092189,0.06562852667867591,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.29224342002793585,0.2126399767885843
81.0,17,1.0,0.20672609612315898,0.0,6.407254276833196e-13,0.20076969909955672,0.1504164996324679,0.013298205204338588,0.04302835216520281,0.021433223168522825,0.038491820913249666,0.020488007727811865,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.27269833755574346,0.1984187297103073
81.0,18,1.0,0.1713387943824708,0.0,1.84345924042359e-10,0.17654750415504084,0.12466825517231454,-0.04102880110705239,0.06842258250467273,0.030620663398145443,0.015071714793045086,-0.008493027349148065,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.20672609612315898,0.1504164996324679
81.0,19,1.0,0.09383565230386479,0.0,4.477999091779867e-05,0.12349750814243171,0.0682759972009913,0.0010182631535387526,-0.020474237529579213,0.02155129848571197,0.017043977897670735,-0.004386788530285136,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.1713387943824708,0.12466825517231454
81.0,20,1.0,0.10004978487261226,0.0,1.656891599050994e-05,0.1277510093444801,0.07279747797565969,0.017106121370681907,0.003707682197915142,0.01132722955583946,0.027257357928841007,0.032443645629511284,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.09383565230386479,0.0682759972009913
81.0,21,1.0,0.030327648579547093,1.0,0.5368272434773717,0.080027020959773,0.022066777378223882,0.06164388641895614,-0.09672038410803951,0.003031347566394785,0.010283193189182494,0.02163166889993141,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.10004978487261226,0.07279747797565969
82.0,1,0.0,1.1092146845550572,0.0,1.2454942582883227e-75,0.8185126025960259,0.807078512682331,0.7603246101204231,0.8218807096077156,0.7915953985997607,0.7878512723722504,0.8026513428071315,1,1,0,1,0,2,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.7276125387810539
82.0,2,0.0,0.9211645168576407,0.0,1.453468935245555e-62,0.6897944580284107,0.6702508527458109,0.6741119291928321,0.6791176182997603,0.6635003696554873,0.6823840262224516,0.6847139287953684,1,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.1092146845550572,0.807078512682331
82.0,3,0.0,1.0095802425014562,0.0,1.0438831139371135e-68,0.7503139901023381,0.7345832433496765,0.7248869781899884,0.6919118207078709,0.7320004283726683,0.7204640873148692,0.7126564460206022,1,1,1,0,1,2,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.9211645168576407,0.6702508527458109
82.0,4,0.0,0.9964806345640662,0.0,8.489964282825596e-68,0.7413474613886963,0.7250518043613158,0.6493057534770386,0.757722965269515,0.6924265454092371,0.6850053572471223,0.7124403377317535,1,1,1,1,2,0,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0095802425014562,0.7345832433496765
82.0,5,0.0,1.0188988442243458,0.0,2.3503314028291553e-69,0.7566924642000851,0.7413635748071579,0.7282431379533981,0.7057404868571856,0.746839977491678,0.7589860622686919,0.7562281755433976,1,1,1,0,2,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.9964806345640662,0.7250518043613158
82.0,6,0.0,0.987959479562328,0.0,3.319069593158978e-67,0.7355148302625085,0.7188517051371541,0.6900011038708671,0.708134703699526,0.7076081107117467,0.6980287919224399,0.7360309123596629,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0188988442243458,0.7413635748071579
82.0,7,1.0,1.048205228600315,0.0,2.1612894831811016e-71,0.7767523421946099,0.7626872675454501,0.2798371085889551,0.21113289023203816,0.22753827691233264,0.2654481174291608,0.2200732526790099,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.987959479562328,0.7188517051371541
82.0,8,1.0,1.0157913900903046,0.0,3.864178079596494e-69,0.7545654481204911,0.7391025522155424,0.2754983464322675,0.17236142434309548,0.23095931751059887,0.22157876631742807,0.22545365745680798,0,0,0,0,2,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.048205228600315,0.7626872675454501
82.0,9,1.0,0.9383074161533277,0.0,9.358259918713883e-64,0.701528572477066,0.6827242412244136,0.2053501397370182,0.20425431001038863,0.1825532768237516,0.20573059391169354,0.2111467573948131,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0157913900903046,0.7391025522155424
82.0,10,1.0,0.8944314998904729,0.0,1.0471430983248529e-60,0.6714960199847647,0.6507995744010528,0.12732957234676393,0.24074664319170458,0.1711059362313615,0.17820352518616675,0.1780835442953359,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.9383074161533277,0.6827242412244136
82.0,11,1.0,0.8261663075855723,0.0,5.801729100940566e-56,0.624769292752184,0.6011289645177073,0.22454790504357683,0.13254896728190196,0.18641421053023882,0.18227148271456706,0.17828584343033305,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.8944314998904729,0.6507995744010528
82.0,12,1.0,0.71901008715236,0.0,1.620071881144198e-48,0.5514221107638376,0.5231607549221154,0.21529854841840265,0.07258287749758449,0.16290998384251468,0.16689448865033102,0.15705695511925133,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.8261663075855723,0.6011289645177073
82.0,13,1.0,0.6140471062774063,0.0,3.184998469119726e-41,0.47957617565013166,0.4467883739296632,0.05286118148900506,0.1554441024503788,0.1380890333076234,0.09635425110117743,0.11309634371315612,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.71901008715236,0.5231607549221154
82.0,14,1.0,0.5481659113340518,0.0,1.2050457515791897e-36,0.4344812667817125,0.3988523904189995,0.09615423329566676,0.12348323690268863,0.1155031189043094,0.14702730970264155,0.09646137125907885,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.6140471062774063,0.4467883739296632
82.0,15,1.0,0.46904087296178776,0.0,3.7946728778198302e-31,0.3803211016894529,0.34128002036780813,0.06405639443308431,0.1391560824280848,0.0917240101488747,0.07001136714949394,0.11732188385802558,1,0,0,0,2,2,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.5481659113340518,0.3988523904189995
82.0,16,1.0,0.43735651734251324,0.0,6.037106989935376e-29,0.35863353013835597,0.3182260859360261,-0.07945386360816145,0.21913084511668718,0.08417286356346293,0.04242226752200464,0.04807779710399256,0,0,0,1,0,0,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.46904087296178776,0.34128002036780813
82.0,17,1.0,0.33218657001269025,0.0,1.2268326303531337e-21,0.2866459289023342,0.24170311355590385,0.002197209620006456,0.1349780631956395,0.051982778570869165,0.04384727206720842,0.04042160297539132,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.43735651734251324,0.3182260859360261
82.0,18,1.0,0.23339896906691696,0.0,8.979474343156504e-15,0.21902696926127557,0.16982401643166012,0.011278036402658984,0.07771525331284276,0.03914391030422793,0.0046164468500853265,0.0532607423604361,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.33218657001269025,0.24170311355590385
82.0,19,1.0,0.16456212448536017,0.0,5.451610184505727e-10,0.17190895271856013,0.11973746518399675,-0.031200604004602228,0.017282195318831774,0.01890475439402109,0.009116310977543401,-0.007102989425232599,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.23339896906691696,0.16982401643166012
82.0,20,1.0,0.0928041728931342,0.0,5.2814727352011275e-05,0.12279147252685825,0.06752547984824923,-0.0036315735151816165,0.03789056064231765,0.014872925312946858,0.012394614309975474,0.02241757791622904,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.16456212448536017,0.11973746518399675
82.0,21,1.0,0.16675783250320983,0.0,3.8366428601376785e-10,0.1734118892249748,0.12133508986928625,0.04268238551875132,-0.012347032032943581,0.03210463334992631,0.05205316373864679,0.030501638518128142,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0928041728931342,0.06752547984824923
82.0,22,1.0,0.014683033113080807,1.0,0.9340550271134465,0.0693184643018625,0.010683559000415007,-0.070218089306038,0.05093856339741921,-0.02406983637620525,-0.01110676676325998,-0.04114241022853937,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.16675783250320983,0.12133508986928625
83.0,1,0.0,1.0091655175183558,0.0,1.1155008765242505e-68,0.7500301156927369,0.7342814842518269,0.6641471728763618,0.7051796276009368,0.7285564766380381,0.6939471180575713,0.7250334576912177,1,0,1,1,1,2,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.7276125387810539
83.0,2,0.0,0.989330609998175,0.0,2.6652653759905116e-67,0.7364533530398261,0.7198493568345808,0.692376795978738,0.6983147843015828,0.735357685031989,0.6852696202423366,0.7194897406988999,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0091655175183558,0.7342814842518269
83.0,3,0.0,1.0523459978234333,0.0,1.1142504657380791e-71,0.7795866503901765,0.7657001431523897,0.687971226176424,0.7925232717556397,0.7701261597226344,0.7254918577166001,0.7559667942944394,1,0,0,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.989330609998175,0.7198493568345808
83.0,4,0.0,1.0920123053213695,0.0,1.9529245731704553e-74,0.8067377748241537,0.794561845855033,0.8765961195184997,0.7252877647393304,0.845649342836727,0.814989935604479,0.803751841020098,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0523459978234333,0.7657001431523897
83.0,5,0.0,1.0441495147745623,0.0,4.135545484536309e-71,0.7739762534256378,0.7597362793121248,0.7611487295766473,0.7371249002620569,0.7992841735424532,0.7693625348550631,0.7556372344864335,1,1,1,1,2,0,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0920123053213695,0.794561845855033
83.0,6,0.0,1.0532672610883682,0.0,9.615389822997534e-72,0.7802172443405714,0.7663704658554747,0.8064503982941682,0.7220120273542402,0.7911908520073496,0.7819430684558412,0.7727978260232838,1,0,1,1,2,2,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0441495147745623,0.7597362793121248
83.0,7,1.0,1.0567741446195673,0.0,5.486352014586417e-72,0.7826176651797434,0.7689221182848199,0.17948514927991036,0.2614707396808294,0.22551083095907257,0.22161620365239434,0.2115759119168933,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0532672610883682,0.7663704658554747
83.0,8,1.0,0.9109573765124602,0.0,7.441671768248916e-62,0.6828077896161446,0.6628240094455595,0.12492354084597665,0.20436051670420546,0.15713584225309257,0.1683345091288748,0.15829786673860627,0,0,0,0,0,1,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0567741446195673,0.7689221182848199
83.0,9,1.0,0.9097919493103295,0.0,8.967113917565253e-62,0.6820100683010099,0.6619760300002527,0.19659632863531531,0.22463041735454742,0.2137500908440234,0.16204869016161283,0.19657228470702845,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.9109573765124602,0.6628240094455595
83.0,10,1.0,0.8965503800262004,0.0,7.460555449226226e-61,0.6729463687027242,0.6523412981559823,0.13991218622349494,0.23010113453173178,0.18827098789957947,0.18855316107882727,0.1769331205790241,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.9097919493103295,0.6619760300002527
83.0,11,1.0,0.8542818374213013,0.0,6.454912096071818e-58,0.6440140447154664,0.6215861765606565,0.25233262566065007,0.12694476269145485,0.14226207369806965,0.20916208485034407,0.18033475688511583,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.8965503800262004,0.6523412981559823
83.0,12,1.0,0.8339824300494614,0.0,1.6612600816707812e-56,0.6301193373364775,0.6068160732270813,0.11856363944460785,0.18742940946690692,0.14767413711157537,0.1655410266360999,0.144783043418809,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.8542818374213013,0.6215861765606565
83.0,13,1.0,0.8943266287185007,0.0,1.064861756553334e-60,0.6714242368917731,0.6507232688213692,0.22094888483588304,0.1359027031103899,0.19792540716558527,0.22764909492125612,0.19705035352843592,0,1,0,0,2,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.8339824300494614,0.6068160732270813
83.0,14,1.0,0.7544050543642841,0.0,5.623931893224158e-51,0.5756495526339308,0.5489145768752557,0.18478084857296698,0.18556606660213032,0.15863567401438186,0.15892151304783658,0.17342784777092304,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.8943266287185007,0.6507232688213692
83.0,15,1.0,0.7045456970059524,0.0,1.639166448911251e-47,0.5415214045600364,0.5126362832857682,0.1417412347955608,0.17752354885779276,0.13687536566806943,0.14319844036371565,0.16177098912520577,0,1,0,0,0,0,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.7544050543642841,0.5489145768752557
83.0,16,1.0,0.6890094860589524,0.0,1.96874544176215e-46,0.5308870495302302,0.5013319413955835,0.07388478347011393,0.19473119051961668,0.11416665588795001,0.1207360725054126,0.13636512329558625,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.7045456970059524,0.5126362832857682
83.0,17,1.0,0.5869300067291019,0.0,2.4400476068319605e-39,0.46101483756332173,0.42705763228294286,0.020943802615036897,0.18135150908405198,0.09366950842763945,0.06327973148285757,0.11525523071666842,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.6890094860589524,0.5013319413955835
83.0,18,1.0,0.5126224025399007,0.0,3.5548353794342236e-34,0.41015214993259896,0.37299048774810045,0.14307641584618275,0.04935540484188106,0.11834449497692627,0.12375150763406087,0.09850196810595382,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.5869300067291019,0.42705763228294286
83.0,19,1.0,0.4032456155361714,0.0,1.4161103627899252e-26,0.33528501604872585,0.29340656607260246,0.02575087259412969,0.1253889177627494,0.028357199310419,0.04790963851155997,0.08401350362312492,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.5126224025399007,0.37299048774810045
83.0,20,1.0,0.32812592753807995,0.0,2.3493496537773497e-21,0.2838664665307542,0.23874853917587047,-0.06043169384744149,0.12954197648009944,0.02271097479718558,0.010672637708391023,0.041588645523841776,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.4032456155361714,0.29340656607260246
